130,0.06934741
131,0.06769647
132,0.06608471
133,0.06451141
134,0.06297551
135,0.06147619
136,0.06001258
137,0.05858381
138,0.05718911
139,0.055827554
140,0.054498427
141,0.053200945
142,0.051934354
143,0.050697908
144,0.049490876
145,0.0483126
146,0.04716239
147,0.046039555
148,0.04494343
149,0.043873426
150,0.04282894
151,0.041809257
152,0.040813897
153,0.039842196
154,0.03889362
155,0.03796767
156,0.037063733
157,0.036181346
158,0.03531994
159,0.034479067
160,0.033658177
161,0.032856867
162,0.0320746
163,0.03131098
164,0.030565538
165,0.029837828
166,0.029127488
167,0.028434012
168,0.02775706
169,0.027096223
170,0.026451124
171,0.025821388
172,0.025206644
173,0.024606552
174,0.024020713
175,0.023448836
176,0.022890586
177,0.022345614
178,0.0218136
179,0.02129425
180,0.020787284
181,0.02029242
182,0.01980929
183,0.019337665
184,0.018877272
185,0.018427864
186,0.017989129
187,0.017560832
188,0.017142761
189,0.016734619
190,0.016336197
191,0.015947267
192,0.015567629
193,0.015196995
194,0.014835178
195,0.01448197
196,0.014137197
197,0.013800619
198,0.013472065
199,0.01315132
200,0.012838207
201,0.012532554
202,0.012234182
203,0.011942921
204,0.011658562
205,0.01138101
206,0.011110054
207,0.010845538
208,0.010587351
209,0.010335291
210,0.010089207
211,0.009849017
212,0.009614522
213,0.009385633
214,0.009162189
215,0.008944052
216,0.008731112
217,0.0085232435
218,0.00832033
219,0.008122232
220,0.007928869
221,0.0077400967
222,0.0075558205
223,0.0073759267
224,0.0072003203
225,0.0070288945
226,0.00686155
227,0.0066982033
228,0.0065387264
229,0.00638306
230,0.006231103
231,0.0060827555
232,0.0059379293
233,0.0057965526
234,0.0056585534
235,0.005523839
236,0.0053923186
237,0.0052639386
238,0.0051386226
239,0.005016285
240,0.0048968596
241,0.0047802664
242,0.0046664583
243,0.0045553683
244,0.0044469163
245,0.0043410463
246,0.004237695
247,0.004136814
248,0.004038321
249,0.0039421716
250,0.0038483262
251,0.0037567057
252,0.0036672717
253,0.0035799572
254,0.0034947272
255,0.0034115177
256,0.0033303034
257,0.003251012
258,0.0031736074
259,0.0030980518
260,0.0030243054
261,0.002952301
262,0.0028820052
263,0.002813389
264,0.0027464111
265,0.002681016
266,0.002617192
267,0.0025548765
268,0.002494051
269,0.0024346744
270,0.0023767222
271,0.0023201318
272,0.0022648924
273,0.002210969
274,0.0021583242
275,0.00210695
276,0.0020567803
277,0.0020078134
278,0.0019600156
279,0.0019133557
280,0.001867801
281,0.0018233312
282,0.0017799196
283,0.0017375477
284,0.0016961794
285,0.0016557876
286,0.0016163695
287,0.001577888
288,0.0015403238
289,0.0015036502
290,0.0014678517
291,0.0014329094
292,0.0013987916
293,0.0013654843
294,0.0013329731
295,0.0013012416
296,0.0012702664
297,0.0012400209
298,0.0012104994
299,0.0011816786
300,0.0011535464
301,0.0011260821
302,0.0010992719
303,0.0010731013
304,0.0010475516
305,0.0010226122
306,0.0009982658
307,0.0009744983
308,0.0009512936
309,0.0009286479
310,0.0009065417
311,0.00088495685
312,0.00086388434
313,0.0008433165
314,0.0008232378
315,0.0008036443
316,0.00078450795
317,0.0007658303
318,0.0007475969
319,0.00072979834
320,0.00071242324
321,0.0006954596
322,0.0006789012
323,0.0006627435
324,0.0006469601
325,0.0006315594
326,0.0006165237
327,0.0006018457
328,0.00058752083
329,0.0005735312
330,0.0005598791
331,0.00054655096
332,0.00053353806
333,0.00052083354
334,0.0005084313
335,0.00049632875
336,0.00048451062
337,0.00047297764
338,0.0004617191
339,0.00045072404
340,0.0004399932
341,0.00042951838
342,0.00041929382
343,0.0004093084
344,0.0003995624
345,0.00039005154
346,0.0003807664
347,0.00037169852
348,0.00036285137
349,0.0003542077
350,0.00034577594
351,0.00033754553
352,0.00032950978
353,0.0003216614
354,0.0003140032
355,0.0003065307
356,0.0002992325
357,0.0002921054
358,0.0002851549
359,0.00027836597
360,0.00027173734
361,0.00026526832
362,0.00025895235
363,0.00025278848
364,0.00024676922
365,0.00024089438
366,0.00023516161
367,0.00022955929
368,0.00022409589
369,0.0002187594
370,0.00021355208
371,0.00020846818
372,0.00020350685
373,0.00019865987
374,0.00019393156
375,0.00018931158
376,0.00018480777
377,0.00018040591
378,0.0001761112
379,0.00017191809
380,0.00016782542
381,0.00016383051
382,0.00015992913
383,0.0001561229
384,0.00015240749
385,0.00014877622
386,0.00014523693
387,0.00014177705
388,0.00013840289
389,0.00013510798
390,0.00013189041
391,0.00012875168
392,0.0001256864
393,0.00012269312
394,0.00011977301
395,0.000116922885
396,0.0001141378
397,0.00011141955
398,0.00010876788
399,0.000106178064
400,0.000103651124
401,0.000101181126
402,9.877407e-05
403,9.6420394e-05
404,9.412569e-05
405,9.188465e-05
406,8.969725e-05
407,8.756179e-05
408,8.547737e-05
409,8.344198e-05
410,8.1455175e-05
411,7.9515165e-05
412,7.7623015e-05
413,7.577511e-05
414,7.397088e-05
415,7.220903e-05
416,7.049143e-05
417,6.8813126e-05
418,6.717385e-05
419,6.5574495e-05
420,6.401317e-05
421,6.248971e-05
422,6.1001167e-05
423,5.954807e-05
424,5.8130296e-05
425,5.6747427e-05
426,5.5396165e-05
427,5.4077675e-05
428,5.2788462e-05
429,5.1532475e-05
430,5.0305345e-05
431,4.9108115e-05
432,4.7938545e-05
433,4.679794e-05
434,4.568426e-05
435,4.4596884e-05
436,4.353365e-05
437,4.2498425e-05
438,4.1486186e-05
439,4.049878e-05
440,3.9534872e-05
441,3.8593826e-05
442,3.76752e-05
443,3.677811e-05
444,3.5902456e-05
445,3.5047575e-05
446,3.421337e-05
447,3.339934e-05
448,3.260315e-05
449,3.18268e-05
450,3.106893e-05
451,3.0330495e-05
452,2.9607585e-05
453,2.8902703e-05
454,2.8214748e-05
455,2.7542357e-05
456,2.6887192e-05
457,2.6247017e-05
458,2.562267e-05
459,2.5012827e-05
460,2.4417077e-05
461,2.3836097e-05
462,2.3268698e-05
463,2.2714023e-05
464,2.2173104e-05
465,2.1644511e-05
466,2.1130007e-05
467,2.0626348e-05
468,2.013512e-05
469,1.9655836e-05
470,1.9188188e-05
471,1.873092e-05
472,1.8284889e-05
473,1.7849987e-05
474,1.7424009e-05
475,1.700971e-05
476,1.6604197e-05
477,1.6209167e-05
478,1.582265e-05
479,1.5446753e-05
480,1.5078551e-05
481,1.4719563e-05
482,1.4369509e-05
483,1.4026978e-05
484,1.36928065e-05
485,1.3367105e-05
486,1.3047975e-05
487,1.2737336e-05
488,1.24349335e-05
489,1.213843e-05
490,1.1849291e-05
491,1.1567911e-05
492,1.1292137e-05
493,1.1022925e-05
494,1.0760885e-05
495,1.0504589e-05
496,1.0254099e-05
497,1.00103125e-05
498,9.771537e-06
499,9.539404e-06
500,9.312402e-06
501,9.090337e-06
502,8.873657e-06
503,8.6627315e-06
504,8.456354e-06
505,8.2550305e-06
506,8.058882e-06
507,7.866702e-06
508,7.6792085e-06
509,7.4970617e-06
510,7.318567e-06
511,7.144087e-06
512,6.973698e-06
513,6.8076724e-06
514,6.6459706e-06
515,6.487446e-06
516,6.3333173e-06
517,6.182329e-06
518,6.0355087e-06
519,5.8917685e-06
520,5.751159e-06
521,5.614655e-06
522,5.480622e-06
523,5.3504546e-06
524,5.2229925e-06
525,5.0988656e-06
526,4.9774735e-06
527,4.859028e-06
528,4.7431095e-06
529,4.6304667e-06
530,4.519996e-06
531,4.4125254e-06
532,4.307516e-06
533,4.204795e-06
534,4.104543e-06
535,4.007187e-06
536,3.9116408e-06
537,3.8184826e-06
538,3.7276884e-06
539,3.6386753e-06
540,3.5518206e-06
541,3.467358e-06
542,3.3851236e-06
543,3.3045544e-06
544,3.225485e-06
545,3.148818e-06
546,3.0738438e-06
547,3.0006943e-06
548,2.9290436e-06
549,2.8592503e-06
550,2.7915135e-06
551,2.7249669e-06
552,2.660223e-06
553,2.5967083e-06
554,2.5350246e-06
555,2.4747296e-06
556,2.4154779e-06
557,2.358297e-06
558,2.3020302e-06
559,2.247253e-06
560,2.193554e-06
561,2.14164e-06
562,2.0902744e-06
563,2.0404423e-06
564,1.9920217e-06
565,1.9446102e-06
566,1.8984081e-06
567,1.8529046e-06
568,1.8088592e-06
569,1.7657783e-06
570,1.7238409e-06
571,1.6825013e-06
572,1.6425267e-06
573,1.6034473e-06
574,1.5654181e-06
575,1.527935e-06
576,1.4918157e-06
577,1.4560819e-06
578,1.4215052e-06
579,1.387649e-06
580,1.3547008e-06
581,1.322322e-06
582,1.2908228e-06
583,1.259994e-06
584,1.2302111e-06
585,1.2007845e-06
586,1.1721966e-06
587,1.1442127e-06
588,1.1169801e-06
589,1.0903801e-06
590,1.0646187e-06
591,1.0393068e-06
592,1.0145352e-06
593,9.902009e-07
594,9.665986e-07
595,9.436608e-07
596,9.212898e-07
597,8.99239e-07
598,8.77841e-07
599,8.568733e-07
600,8.3645574e-07
601,8.166977e-07
602,7.970713e-07
603,7.780651e-07
604,7.595243e-07
605,7.4154366e-07
606,7.2386536e-07
607,7.065621e-07
608,6.8980023e-07
609,6.7338044e-07
610,6.574021e-07
611,6.4167625e-07
612,6.263351e-07
613,6.1147614e-07
614,5.9692354e-07
615,5.827802e-07
616,5.6887905e-07
617,5.552891e-07
618,5.420891e-07
619,5.291621e-07
620,5.165848e-07
621,5.0425325e-07
622,4.9230255e-07
623,4.805412e-07
624,4.691075e-07
625,4.579088e-07
626,4.4709088e-07
627,4.3646585e-07
628,4.2603142e-07
629,4.1599833e-07
630,4.060601e-07
631,3.9637075e-07
632,3.869181e-07
633,3.7763868e-07
634,3.6872189e-07
635,3.598937e-07
636,3.5140954e-07
637,3.430864e-07
638,3.3479358e-07
639,3.2690104e-07
640,3.1914192e-07
641,3.1160005e-07
642,3.041319e-07
643,2.9686896e-07
644,2.8984445e-07
645,2.8296466e-07
646,2.7611537e-07
647,2.6954677e-07
648,2.6322218e-07
649,2.5690719e-07
650,2.5076088e-07
651,2.4479448e-07
652,2.3890863e-07
653,2.3332534e-07
654,2.276505e-07
655,2.2225485e-07
656,2.1696609e-07
657,2.1186425e-07
658,2.0677396e-07
659,2.0184537e-07
660,1.9713924e-07
661,1.924068e-07
662,1.8783324e-07
663,1.8341542e-07
664,1.7905529e-07
665,1.7475497e-07
666,1.706262e-07
667,1.6651354e-07
668,1.6255909e-07
669,1.587324e-07
670,1.5490988e-07
671,1.5125549e-07
672,1.4755821e-07
673,1.4410053e-07
674,1.4067388e-07
675,1.372972e-07
676,1.3406941e-07
677,1.3092026e-07
678,1.2777201e-07
679,1.2472691e-07
680,1.2177831e-07
681,1.1883701e-07
682,1.1599823e-07
683,1.1319078e-07
684,1.1052255e-07
685,1.07915824e-07
686,1.0533347e-07
687,1.0278808e-07
688,1.00365284e-07
689,9.7945886e-08
690,9.5580276e-08
691,9.3305076e-08
692,9.111092e-08
693,8.898306e-08
694,8.687073e-08
695,8.4782926e-08
696,8.2756685e-08
697,8.080717e-08
698,7.884887e-08
699,7.6948666e-08
700,7.514916e-08
701,7.3368525e-08
702,7.161242e-08
703,6.989913e-08
704,6.826694e-08
705,6.664712e-08
706,6.503694e-08
707,6.348556e-08
708,6.1949294e-08
709,6.052721e-08
710,5.9069837e-08
711,5.7660404e-08
712,5.6261726e-08
713,5.4959646e-08
714,5.361655e-08
715,5.2364985e-08
716,5.1145904e-08
717,4.994051e-08
718,4.8703058e-08
719,4.7594497e-08
720,4.6413177e-08
721,4.530556e-08
722,4.427712e-08
723,4.317049e-08
724,4.21679e-08
725,4.119545e-08
726,4.0189693e-08
727,3.9216662e-08
728,3.8321403e-08
729,3.738879e-08
730,3.652687e-08
731,3.5635285e-08
732,3.4777614e-08
733,3.3970327e-08
734,3.3162635e-08
735,3.2352773e-08
736,3.15866e-08
737,3.082961e-08
738,3.0112588e-08
739,2.9394716e-08
740,2.8674336e-08
741,2.8005545e-08
742,2.7325829e-08
743,2.6666726e-08
744,2.6031287e-08
745,2.5410504e-08
746,2.4810593e-08
747,2.4226296e-08
748,2.3638268e-08
749,2.3055733e-08
750,2.2531257e-08
751,2.198978e-08
752,2.1445999e-08
753,2.0936454e-08
754,2.0433049e-08
755,1.9962517e-08
756,1.9497477e-08
757,1.9007643e-08
758,1.8571573e-08
759,1.8131573e-08
760,1.768889e-08
761,1.729083e-08
762,1.6855854e-08
763,1.6480428e-08
764,1.6067318e-08
765,1.5700795e-08
766,1.5324392e-08
767,1.4962556e-08
768,1.4610723e-08
769,1.4258834e-08
770,1.3910878e-08
771,1.3591748e-08
772,1.3263502e-08
773,1.2950252e-08
774,1.2643046e-08
775,1.2339569e-08
776,1.2046716e-08
777,1.1748899e-08
778,1.1476036e-08
779,1.121721e-08
780,1.0939349e-08
781,1.0686676e-08
782,1.04241735e-08
783,1.01775335e-08
784,9.925131e-09
785,9.696723e-09
786,9.474107e-09
787,9.248325e-09
788,9.025271e-09
789,8.813419e-09
790,8.584607e-09
791,8.390089e-09
792,8.203003e-09
793,7.999233e-09
794,7.819484e-09
795,7.62056e-09
796,7.445152e-09
797,7.26898e-09
798,7.0875785e-09
799,6.908479e-09
800,6.753911e-09
801,6.5869017e-09
802,6.4369523e-09
803,6.28393e-09
804,6.136748e-09
805,5.9922662e-09
806,5.8577996e-09
807,5.7098113e-09
808,5.5730567e-09
809,5.4324296e-09
810,5.312291e-09
811,5.192664e-09
812,5.0602473e-09
813,4.935032e-09
814,4.8191175e-09
815,4.7181885e-09
816,4.5981388e-09
817,4.4872515e-09
818,4.382006e-09
819,4.274696e-09
820,4.171966e-09
821,4.078462e-09
822,3.9750176e-09
823,3.887738e-09
824,3.797684e-09
825,3.7019454e-09
826,3.6193377e-09
827,3.5324668e-09
828,3.4474148e-09
829,3.3607108e-09
830,3.2878837e-09
831,3.203354e-09
832,3.1392489e-09
833,3.0572416e-09
834,2.9878038e-09
835,2.9124294e-09
836,2.8446472e-09
837,2.7841196e-09
838,2.7165044e-09
839,2.6462494e-09
840,2.5769396e-09
841,2.5180498e-09
842,2.459842e-09
843,2.4023166e-09
844,2.3454731e-09
845,2.2893119e-09
846,2.2338327e-09
847,2.1790356e-09
848,2.1336355e-09
849,2.0887256e-09
850,2.0398154e-09
851,1.98213e-09
852,1.9402933e-09
853,1.8934294e-09
854,1.8508644e-09
855,1.7998936e-09
856,1.7561383e-09
857,1.7104362e-09
858,1.6747919e-09
859,1.6400925e-09
860,1.5958683e-09
861,1.5619861e-09
862,1.5188562e-09
863,1.485791e-09
864,1.4509851e-09
865,1.41371e-09
866,1.377316e-09
867,1.3526886e-09
868,1.3207e-09
869,1.2855281e-09
870,1.2504415e-09
871,1.219675e-09
872,1.196554e-09
873,1.1659758e-09
874,1.1425101e-09
875,1.1172006e-09
876,1.0876455e-09
877,1.0649757e-09
878,1.0405756e-09
879,1.0120438e-09
880,9.901697e-10
881,9.666792e-10
882,9.391705e-10
883,9.208527e-10
884,8.981722e-10
885,8.7374374e-10
886,8.543566e-10
887,8.3537444e-10
888,8.1171336e-10
889,7.9292306e-10
890,7.768399e-10
891,7.5775475e-10
892,7.361507e-10
893,7.208065e-10
894,7.034515e-10
895,6.8415673e-10
896,6.7185013e-10
897,6.59373e-10
898,6.419505e-10
899,6.2447114e-10
900,6.12733e-10
901,6.008243e-10
902,5.841976e-10
903,5.6751404e-10
904,5.563443e-10
905,5.4500404e-10
906,5.2917315e-10
907,5.132854e-10
908,5.026841e-10
909,4.8919446e-10
910,4.7835513e-10
911,4.719283e-10
912,4.5917048e-10
913,4.4895287e-10
914,4.3664272e-10
915,4.285461e-10
916,4.181544e-10
917,4.0667203e-10
918,3.966143e-10
919,3.898073e-10
920,3.7971404e-10
921,3.699121e-10
922,3.6330405e-10
923,3.5369396e-10
924,3.4264147e-10
925,3.3384495e-10
926,3.2637004e-10
927,3.2021674e-10
928,3.0907543e-10
929,3.0260594e-10
930,2.9903902e-10
931,2.9247715e-10
932,2.8600766e-10
933,2.7573321e-10
934,2.6939873e-10
935,2.6338398e-10
936,2.6004443e-10
937,2.5393732e-10
938,2.4792257e-10
939,2.3833024e-10
940,2.324505e-10
941,2.268905e-10
942,2.2377833e-10
943,2.1812596e-10
944,2.1256596e-10
945,2.0631674e-10
946,1.995204e-10
947,1.9563018e-10
948,1.9166535e-10
949,1.8775737e-10
950,1.8181368e-10
951,1.7677237e-10
952,1.7414337e-10
953,1.7037749e-10
954,1.6683899e-10
955,1.6426682e-10
956,1.5907986e-10
957,1.5548451e-10
958,1.5194601e-10
959,1.4710011e-10
960,1.4469848e-10
961,1.4127366e-10
962,1.3807622e-10
963,1.3573143e-10
964,1.3099921e-10
965,1.2774493e-10
966,1.2454748e-10
967,1.2015633e-10
968,1.1798207e-10
969,1.1489831e-10
970,1.1204193e-10
971,1.08641984e-10
972,1.06638254e-10
973,1.04662945e-10
974,9.961809e-11
975,9.681855e-11
976,9.586998e-11
977,9.2882146e-11
978,9.125145e-11
979,9.040946e-11
980,8.744294e-11
981,8.462564e-11
982,8.3900886e-11
983,8.11049e-11
984,8.04512e-11
985,7.767653e-11
986,7.6870066e-11
987,7.598544e-11
988,7.3374196e-11
989,7.2692075e-11
990,7.015899e-11
991,6.766143e-11
992,6.697931e-11
993,6.450307e-11
994,6.3892e-11
995,6.143708e-11
996,6.0897065e-11
997,5.8463456e-11
998,5.7770677e-11
999,5.6999738e-11
